model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,no_wsi_wind,1302,3834.0,11475.87500147075,7641.875001470749,7641.875001470749,58398253.538103566,199.3185968036207,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1303,4754.5,13684.563904761902,8930.063904761902,8930.063904761902,79746041.3431314,187.8234073981096,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1304,5389.25,11661.791175150016,6272.541175150016,6272.541175150016,39344772.793952346,116.38987196991005,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1305,6251.75,12653.332042414693,6401.582042414693,6401.582042414693,40980252.64576627,102.39664161881798,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1306,7010.0,12738.835765706524,5728.835765706524,5728.835765706524,32819559.23043826,81.72376270611058,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1307,7634.25,14539.514905993314,6905.264905993314,6905.264905993314,47682683.421942845,90.45112363341872,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1308,8259.75,17310.617851300383,9050.867851300383,9050.867851300383,81918208.86170281,109.57798784817246,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1309,8161.5,16822.778325341314,8661.278325341314,8661.278325341314,75017742.22902724,106.12360871568586,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1310,7481.75,15236.053105332165,7754.303105332165,7754.303105332165,60129216.649364054,103.6429058084245,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1311,6622.5,14469.555374153624,7847.055374153624,7847.055374153624,61576278.045033276,118.49083237662174,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1312,6051.25,13472.488650939336,7421.238650939336,7421.238650939336,55074783.1141959,122.6397628742338,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1313,5387.25,13059.468808046118,7672.218808046118,7672.218808046118,58862941.4385366,142.41438225498865,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1314,4840.75,12360.185455683204,7519.435455683204,7519.435455683204,56541909.57218567,155.33616600046832,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1315,4684.0,10740.210960178712,6056.210960178712,6056.210960178712,36677691.19418876,129.29570794546933,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1316,4813.0,11490.8012640207,6677.8012640207,6677.8012640207,44593029.72175646,138.74509171009402,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1317,5292.0,13245.14194035132,7953.141940351319,7953.141940351319,63252466.72337515,150.28612888012643,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1318,5930.5,14193.536350892167,8263.036350892167,8263.036350892167,68277769.73616534,139.33119215712392,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1319,6544.75,12472.614193257841,5927.864193257841,5927.864193257841,35139573.89370844,90.57434116274547,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1320,7332.5,14796.25153905543,7463.751539055431,7463.751539055431,55707587.03675231,101.78999712301741,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1321,7657.0,15000.522754214544,7343.522754214544,7343.522754214544,53927326.44166676,95.90600436469836,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1322,7897.75,16468.48044906483,8570.730449064831,8570.730449064831,73457420.43052705,108.52116677603088,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1323,8301.75,17874.973004374096,9573.223004374096,9573.223004374096,91646598.6914774,115.31572264116076,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1324,9000.0,17387.171718614725,8387.171718614725,8387.171718614725,70344649.43753068,93.1907968733934,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1325,9893.75,16296.655725982357,6402.905725982357,6402.905725982357,40997201.73581765,64.71667189868235,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1326,10821.25,19225.72961199218,8404.479611992181,8404.479611992181,70635277.54839225,77.66643975496744,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1327,11935.25,18880.33346826784,6945.08346826784,6945.08346826784,48234184.38120724,58.189677369657275,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1328,13085.0,19963.343911581476,6878.343911581476,6878.343911581476,47311614.96598996,52.56663287410179,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1329,14320.0,20137.792500874126,5817.792500874126,5817.792500874126,33846709.58322722,40.62704260384122,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1330,15687.5,20965.059402146464,5277.559402146464,5277.559402146464,27852633.243184544,33.641812922027725,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1331,17180.75,21498.25746328671,4317.507463286711,4317.507463286711,18640870.69553645,25.129912624793434,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1332,18748.0,19896.510903477727,1148.510903477727,1148.510903477727,1319077.2954072247,6.12604493000381,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1333,19274.5,21711.466648947546,2436.9666489475458,2436.9666489475458,5938806.4480826305,12.643475311661945,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1334,19808.5,23393.453425366293,3584.9534253662932,3584.9534253662932,12851891.062045518,18.098056013148312,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1335,21189.75,24617.104619044145,3427.354619044145,3427.354619044145,11746759.684683235,16.174587331339573,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1336,22925.75,24311.920898883996,1386.1708988839964,1386.1708988839964,1921469.7609128666,6.046349187631339,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1337,23649.5,24897.776945864796,1248.2769458647963,1248.2769458647963,1558195.3335775435,5.2782382116504305,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1338,24297.75,27509.74283689389,3211.992836893889,3211.992836893889,10316897.984257653,13.2193015274771,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1339,26254.75,28129.54830635499,1874.798306354991,1874.798306354991,3514868.689511542,7.140796641957271,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1340,27410.25,27844.741325564948,434.49132556494806,434.49132556494806,188782.71199118567,1.5851417829636343,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1341,28687.25,29120.926165424848,433.67616542484757,433.67616542484757,188075.01645759976,1.5117383695707898,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1342,29912.75,30507.12686033533,594.376860335331,594.376860335331,353283.8521020856,1.9870351617124211,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1343,30287.0,30760.526583750805,473.526583750805,473.526583750805,224227.42551870816,1.563464799255947,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1344,31466.75,30404.873799659905,-1061.8762003400952,1061.8762003400952,1127581.064848718,3.3745976319122817,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1345,32152.5,30370.588242480975,-1781.9117575190248,1781.9117575190248,3175209.51158454,5.542062848980548,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1346,31583.0,30465.319789468707,-1117.6802105312927,1117.6802105312927,1249209.0530132747,3.538866512145581,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1347,30607.25,30495.959226968702,-111.29077303129816,111.29077303129816,12385.636161903922,0.36360918746787707,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1348,30415.0,30542.90363200117,127.90363200116917,127.90363200116917,16359.339079090507,0.42052813414804247,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1349,31209.0,28970.48939834593,-2238.5106016540703,2238.5106016540703,5010929.713717668,7.172644434789173,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1350,30912.75,28832.29202891675,-2080.4579710832513,2080.4579710832513,4328305.3694438385,6.73009671117121,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1351,30865.0,29818.655895258747,-1046.3441047412525,1046.3441047412525,1094835.9855267731,3.3900667576248615,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1352,31033.5,30460.399529187314,-573.1004708126857,573.1004708126857,328444.149645722,1.8467155519438703,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1353,31216.0,30368.53244307898,-847.4675569210194,847.4675569210194,718201.2600336813,2.714849938879895,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1354,32161.0,31893.522021396504,-267.477978603496,267.477978603496,71544.46903781228,0.8316842716439565,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1355,32552.25,32159.687627547293,-392.56237245270677,392.56237245270677,154105.21626569767,1.205945433733724,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1356,33346.0,31542.68539143617,-1803.314608563829,1803.314608563829,3251943.5774597162,5.40788882793525,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1357,34361.0,31327.43991197119,-3033.560088028811,3033.560088028811,9202486.807681369,8.82849768059116,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1358,35032.5,30937.226668734034,-4095.2733312659657,4095.2733312659657,16771263.65777824,11.689926015171046,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1359,36677.5,35919.62957061688,-757.8704293831179,757.8704293831179,574367.5877333515,2.0663088525196955,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1360,38004.25,38527.73847378315,523.4884737831526,523.4884737831526,274040.1821838144,1.3774471902037664,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1361,39897.75,40019.70703610279,121.95703610278724,121.95703610278724,14873.518654976551,0.3056739693410197,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1362,40596.0,40756.391632929575,160.39163292957528,160.39163292957528,25725.47591381562,0.3950922084184052,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1363,41518.75,40942.88187878093,-575.8681212190713,575.8681212190713,331624.09303638304,1.3870073670785674,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1364,42771.5,40877.285320790324,-1894.2146792096755,1894.2146792096755,3588049.250933414,4.428684238825463,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1365,43532.25,42800.624175005556,-731.625824994444,731.625824994444,535276.3477988008,1.6806524473103872,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1366,44085.5,43871.36870333139,-214.13129666860914,214.13129666860914,45852.2122129799,0.48571819910982206,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1367,44356.25,43633.90441107666,-722.3455889233373,722.3455889233373,521783.14983700303,1.6285091479175415,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1368,45094.5,43703.477604563726,-1391.0223954362737,1391.0223954362737,1934943.3046052689,3.084683044353447,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1369,45462.25,43500.522382341514,-1961.7276176584855,1961.7276176584855,3848375.245884037,4.315069354592116,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1370,43652.75,43650.19423156174,-2.555768438258383,2.555768438258383,6.531952309997694,0.005854770749283373,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1371,44032.0,44025.59179181235,-6.408208187647688,6.408208187647688,41.06513217623486,0.014553525135461104,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1372,44302.25,43988.93709344699,-313.31290655300836,313.31290655300836,98164.97741269415,0.7072166911453429,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1373,44806.25,44038.963140096006,-767.2868599039939,767.2868599039939,588729.1253813312,1.7124549809542704,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1374,44298.25,43987.24612305055,-311.0038769494495,311.0038769494495,96723.4114775883,0.7020680883542336,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1375,43661.75,43987.24612305055,325.4961230505505,325.4961230505505,105947.72612093913,0.7454949081300589,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1376,43038.5,43975.828935550555,937.3289355505549,937.3289355505549,878585.5334203363,2.1778847672440658,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1377,44345.25,44038.64525074924,-306.60474925075687,306.60474925075687,94006.47226311949,0.6914038126985139,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1378,46294.5,44232.136473963525,-2062.3635260364754,2062.3635260364754,4253343.313525604,4.454878065506766,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1379,45747.5,44073.51305840564,-1673.9869415943613,1673.9869415943613,2802232.2806284437,3.6591878060964977,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1380,44831.25,43572.66869404778,-1258.5813059522188,1258.5813059522188,1584026.9036923926,2.8073750028204394,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1381,43688.75,42971.434331274526,-717.3156687254741,717.3156687254741,514541.7685990741,1.6418772995915654,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1382,43712.25,42387.5568251834,-1324.6931748166025,1324.6931748166025,1754812.00740569,3.030484989485326,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1383,43522.0,42374.542373912445,-1147.4576260875547,1147.4576260875547,1316659.0036664864,2.6365002207786663,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1384,43579.0,41940.03148710828,-1638.968512891719,1638.968512891719,2686217.786250493,3.760913542971025,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1385,43253.75,41133.28324771572,-2120.466752284279,2120.466752284279,4496379.247543039,4.902388237514179,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1386,42889.25,40366.978274210065,-2522.271725789935,2522.271725789935,6361854.658719337,5.880894923061949,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1387,42976.5,40045.90089614369,-2930.599103856308,2930.599103856308,8588411.107523395,6.819073456087923,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1388,42778.0,40051.30791268108,-2726.692087318923,2726.692087318923,7434849.739047624,6.37405228696593,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1389,42501.5,40522.83248455711,-1978.6675154428885,1978.6675154428885,3915125.1366689336,4.655523959018913,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1390,42156.5,42046.025004335956,-110.4749956640444,110.4749956640444,12204.72466697063,0.2620592213870179,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1391,42731.0,42345.59276227245,-385.40723772755155,385.40723772755155,148538.73889278143,0.9019382596416218,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1392,42133.0,42610.090011505854,477.0900115058539,477.0900115058539,227614.87907865582,1.1323428464760181,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1393,41996.5,42610.090011505854,613.5900115058539,613.5900115058539,376492.70221975393,1.4610503530191987,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1394,38948.25,42258.6415843358,3310.3915843357972,3310.3915843357972,10958692.44164127,8.499461681423293,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1395,37294.0,41271.775208433944,3977.7752084339445,3977.7752084339445,15822695.608831711,10.665992407445911,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1396,36904.25,41171.164785995265,4266.9147859952645,4266.9147859952645,18206561.790945016,11.56212302375501,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1397,36011.5,39833.94662541279,3822.446625412791,3822.446625412791,14611098.204129634,10.614516544469767,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1398,35183.0,39201.31045113914,4018.310451139143,4018.310451139143,16146818.881734062,11.421170596987185,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1399,34197.25,38474.48418493312,4277.234184933121,4277.234184933121,18294732.272760496,12.50753842759833,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1400,33354.25,37754.745094717786,4400.495094717786,4400.495094717786,19364357.078635294,13.193206547041134,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1401,32252.75,37317.61131134838,5064.861311348381,5064.861311348381,25652820.103193637,15.703657242705848,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1402,31976.25,32986.69120695279,1010.4412069527898,1010.4412069527898,1020991.4327082105,3.1599740649778316,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1403,30908.25,32165.520455849717,1257.270455849717,1257.270455849717,1580728.9991525554,4.067750376838903,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1404,30064.0,30117.735783022526,53.73578302252645,53.73578302252645,2887.534377044042,0.17873796907433664,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1405,29621.0,24763.034287996717,-4857.9657120032825,4857.9657120032825,23599830.85899956,16.400410897679492,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1406,29261.25,21720.006806769612,-7541.243193230388,7541.243193230388,56870348.899443656,25.772115658858763,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1407,28145.75,24925.17320317875,-3220.5767968212494,3220.5767968212494,10372114.90422342,11.4424977015006,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1408,26426.5,25653.233309128358,-773.2666908716419,773.2666908716419,597941.3752115794,2.9261033086914625,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1409,23783.0,21178.788466942773,-2604.211533057227,2604.211533057227,6781917.708908272,10.949886612522103,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1410,21352.5,20897.879373543117,-454.62062645688275,454.62062645688275,206679.9140000485,2.1291213040939927,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1411,19097.25,19935.305062180872,838.0550621808725,838.0550621808725,702336.2872469861,4.3883546698107505,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1412,18783.75,18262.985795263772,-520.7642047362278,520.7642047362278,271195.3569345558,2.772418738196316,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1413,20491.75,17596.05548412972,-2895.69451587028,2895.69451587028,8385046.729241217,14.131025978107614,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1414,20817.25,18426.204149308902,-2391.045850691098,2391.045850691098,5717100.260107118,11.485887188221064,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1415,20635.0,19938.026226273727,-696.9737737262731,696.9737737262731,485772.4412622421,3.3776291433289813,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1416,21056.75,19474.698911879794,-1582.0510881202063,1582.0510881202063,2502885.6454223287,7.513272884559369,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1417,21089.0,19667.86891817211,-1421.1310818278907,1421.1310818278907,2019613.551737311,6.738731480047498,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1418,20810.0,19670.590635253633,-1139.409364746367,1139.409364746367,1298253.7004717195,5.475297283737719,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1419,21449.75,19602.261919795485,-1847.4880802045154,1847.4880802045154,3413212.206497766,8.61309842867005,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1420,22925.0,19830.261897338773,-3094.7381026612275,3094.7381026612275,9577403.924063213,13.499402846935125,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1421,24441.5,20341.761493409358,-4099.738506590642,4099.738506590642,16807855.82242207,16.77367799271307,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1422,26211.25,21916.82938610001,-4294.420613899991,4294.420613899991,18442048.409089174,16.383883309259772,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1423,27539.75,22304.83060409035,-5234.919395909648,5234.919395909648,27404381.081671037,19.008594471292394,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1424,30017.25,26199.083596393197,-3818.166403606803,3818.166403606803,14578394.68563171,12.719907398597577,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1425,31567.0,28094.922973200417,-3472.077026799583,3472.077026799583,12055318.880029432,10.999071900397514,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1426,33761.75,28315.407741862306,-5446.342258137694,5446.342258137694,29662643.9927764,16.131694175023753,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1427,36963.25,28955.027515422087,-8008.222484577913,8008.222484577913,64131627.36249924,21.665363528844857,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
random_forest,no_wsi_wind,1428,39521.25,30545.251442057946,-8975.998557942054,8975.998557942054,80568550.11217782,22.711828593325826,2025-11-27 21:44:23,None,4,2,100,3859.507438071531,4813.481650254289,0.8602843628365697
