model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,with_wsi_wind,1550,2024-12-23 08:00:00,34348.25,25282.657936495696,-9065.592063504304,9065.592063504304,82184959.46187222,26.39317014258853,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1551,2024-12-23 09:00:00,34849.25,25312.03348099124,-9537.216519008762,9537.216519008762,90958498.9304536,27.36706390813583,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1552,2024-12-23 10:00:00,35342.0,25768.34702387197,-9573.652976128027,9573.652976128027,91654831.30732508,27.088599898492788,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1553,2024-12-23 11:00:00,35274.25,27509.9415232782,-7764.308476721802,7764.308476721802,60284486.12169404,22.01126452502775,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1554,2024-12-23 12:00:00,34347.5,28009.34395951557,-6338.156040484431,6338.156040484431,40172221.99352928,18.45303454540385,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1555,2024-12-23 13:00:00,34043.0,25663.926671585363,-8379.073328414637,8379.073328414637,70208869.84294955,24.61320485389706,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1556,2024-12-23 14:00:00,34802.25,25301.429151952216,-9500.820848047784,9500.820848047784,90265596.7866994,27.29944428318587,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1557,2024-12-23 15:00:00,34894.75,25061.625360209247,-9833.124639790753,9833.124639790753,96690340.18166,28.17938125301925,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1558,2024-12-23 16:00:00,34052.75,23052.70663498308,-11000.043365016918,11000.043365016918,121000954.03225271,32.30295164124392,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,1559,2024-12-23 17:00:00,32382.25,22688.63825552226,-9693.61174447774,9693.61174447774,93966108.6526768,29.934954317487968,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
