model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,with_wsi_wind,427,2024-11-06 13:00:00,49.25,6221.764206446859,6172.514206446859,6172.514206446859,38099931.6287883,12533.02376689047,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,428,2024-11-06 14:00:00,93.0,5661.293177821357,5568.293177821357,5568.293177821357,31005888.914171867,5987.412018518942,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,429,2024-11-06 15:00:00,113.5,6374.253694592099,6260.753694592099,6260.753694592099,39197036.82434862,5516.082549815411,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,430,2024-11-06 16:00:00,104.25,6694.974932200394,6590.724932200394,6590.724932200394,43437655.131927885,6322.038303662533,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,431,2024-11-06 17:00:00,134.0,6086.458549409095,5952.458549409095,5952.458549409095,35431762.78243343,4442.13324549618,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,432,2024-11-06 18:00:00,128.0,5488.19407674717,5360.19407674717,5360.19407674717,28731680.54039544,4187.651622131565,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,433,2024-11-06 19:00:00,123.25,4960.240400078445,4836.990400078445,4836.990400078445,23396476.13045104,3924.5358212462415,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,434,2024-11-06 20:00:00,232.75,4649.631049355433,4416.881049355433,4416.881049355433,19508838.20415515,1897.693254206515,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,435,2024-11-06 21:00:00,242.5,4922.403328043004,4679.903328043004,4679.903328043004,21901495.159827985,1929.8570424123784,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,436,2024-11-06 22:00:00,343.25,6018.231273234418,5674.981273234418,5674.981273234418,32205412.45156133,1653.3084553733684,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
