model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_wind,389,2024-11-04 23:00:00,9348.75,13849.55851171278,4500.808511712781,4500.808511712781,20257277.25910622,48.143425716892274,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,390,2024-11-05 00:00:00,9037.5,13787.603201248614,4750.103201248614,4750.103201248614,22563480.42251233,52.55992477171073,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,391,2024-11-05 01:00:00,8647.25,13738.616801896806,5091.366801896806,5091.366801896806,25922015.911456905,58.87845039626375,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,392,2024-11-05 02:00:00,7981.0,13521.377956101667,5540.377956101667,5540.377956101667,30695787.89645729,69.41959599166427,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,393,2024-11-05 03:00:00,7315.25,12109.480440958803,4794.230440958803,4794.230440958803,22984645.521016043,65.53747911489354,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,394,2024-11-05 04:00:00,6739.0,11252.20236828466,4513.202368284659,4513.202368284659,20368995.61709026,66.97139587888354,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,395,2024-11-05 05:00:00,6481.25,9676.10044393475,3194.8504439347507,3194.8504439347507,10207069.359110074,49.29373876844469,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,396,2024-11-05 06:00:00,5996.5,9503.632963127904,3507.132963127904,3507.132963127904,12299981.621058311,58.486333079664064,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,397,2024-11-05 07:00:00,5046.75,8262.786829552277,3216.0368295522767,3216.0368295522767,10342892.88903666,63.72490869462336,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,398,2024-11-05 08:00:00,4178.0,7749.426138805685,3571.426138805685,3571.426138805685,12755084.664944485,85.4817170607261,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
