model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,no_wsi_solar,1455,2024-12-19 09:00:00,3840.5,13907.79139858759,10067.29139858759,10067.29139858759,101350356.10407566,262.1349146871859,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1456,2024-12-19 10:00:00,4447.75,13494.206969301242,9046.456969301242,9046.456969301242,81838383.697419,203.3940075157305,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1457,2024-12-19 11:00:00,3966.75,12040.871903502588,8074.121903502588,8074.121903502588,65191444.512620255,203.5450155286376,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1458,2024-12-19 12:00:00,2573.0,10517.453277250188,7944.453277250188,7944.453277250188,63114337.874411255,308.76227272519674,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1459,2024-12-19 13:00:00,812.25,8716.707829142148,7904.457829142148,7904.457829142148,62480453.57268659,973.1557807380524,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1460,2024-12-19 14:00:00,43.75,5795.283399647586,5751.533399647586,5751.533399647586,33080136.447261717,13146.362053332456,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1461,2024-12-19 15:00:00,11.0,2981.59956724353,2970.59956724353,2970.59956724353,8824461.788907448,27005.45058675441,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1462,2024-12-19 16:00:00,9.0,-186.08085336236763,-195.08085336236763,195.08085336236763,38056.539348589584,2167.5650349512343,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1463,2024-12-19 17:00:00,8.0,-2222.567984922014,-2230.567984922014,2230.567984922014,4975433.535359055,27882.09977667255,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,1464,2024-12-19 18:00:00,7.75,-5121.714302069388,-5129.464302069388,5129.464302069388,26311404.026204187,66186.63607033192,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
