model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_batch_size,param_dropout,param_learning_rate,param_max_steps,param_mlp_units_choice,param_n_blocks_choice,info_mae,info_rmse,info_r2
nhits,with_wsi_solar,235,2024-10-29 13:00:00,5727.75,806.90674,-4920.84326171875,4920.84326171875,24214698.406402823,85.91232616140996,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,236,2024-10-29 14:00:00,1150.75,519.8506,-630.8994140625,630.8994140625,398034.0706644058,54.82506313769433,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,237,2024-10-29 15:00:00,52.5,470.64697,418.14697265625,418.14697265625,174846.89074158669,796.4704239554342,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,238,2024-10-29 16:00:00,37.75,430.51465,392.7646484375,392.7646484375,154264.06906223297,1040.4361545257125,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,239,2024-10-29 17:00:00,22.25,284.02588,261.77587890625,261.77587890625,68526.61077713966,1176.5208035442604,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,240,2024-10-29 18:00:00,17.0,136.30322,119.30322265625,119.30322265625,14233.258936166763,701.7836622710096,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,241,2024-10-29 19:00:00,13.25,-7.2592773,-20.50927734375,20.50927734375,420.63045716285706,154.78699870393433,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,242,2024-10-29 20:00:00,11.25,-134.8125,-146.0625,146.0625,21334.25390625,1298.333332179259,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,243,2024-10-29 21:00:00,13.5,-177.29248,-190.79248046875,190.79248046875,36401.77060341835,1413.2776320549794,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,244,2024-10-29 22:00:00,14.0,5.421875,-8.578125,8.578125,73.584228515625,61.27232138480549,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,245,2024-10-29 23:00:00,11.5,574.1655,562.66552734375,562.66552734375,316592.4956610203,4892.743711778048,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,246,2024-10-30 00:00:00,10.25,1286.5146,1276.2646484375,1276.2646484375,1628851.4528512957,12451.362411632816,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,247,2024-10-30 01:00:00,10.75,1582.6006,1571.8505859375,1571.8505859375,2470714.264512062,14621.865902095937,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,248,2024-10-30 02:00:00,9.0,1865.3511,1856.35107421875,1856.35107421875,3446039.310753107,20626.123023957083,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,249,2024-10-30 03:00:00,9.0,2170.4248,2161.4248046875,2161.4248046875,4671757.1863183975,24015.831136510187,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,250,2024-10-30 04:00:00,11.0,2139.1692,2128.169189453125,2128.169189453125,4529104.098937571,19346.992613803868,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,251,2024-10-30 05:00:00,481.75,2105.6294,1623.87939453125,1623.87939453125,2636984.287983179,337.0792723399153,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,252,2024-10-30 06:00:00,2926.25,2024.9663,-901.28369140625,901.28369140625,812312.2923948765,30.799955280757622,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,253,2024-10-30 07:00:00,6401.5,2192.8408,-4208.6591796875,4208.6591796875,17712812.09076786,65.74489072375108,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,254,2024-10-30 08:00:00,9246.75,2328.417,-6918.3330078125,6918.3330078125,47863331.60698795,74.81907705739873,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,255,2024-10-30 09:00:00,11315.75,2167.486,-9148.263916015623,9148.263916015623,83690732.67707354,80.84540499752593,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,256,2024-10-30 10:00:00,11379.75,1974.6057,-9405.144287109377,9405.144287109377,88456739.06134611,82.64807475648507,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,257,2024-10-30 11:00:00,9795.25,1703.9304,-8091.319580078125,8091.319580078125,65469452.546955645,82.60452341767555,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,258,2024-10-30 12:00:00,7126.0,1174.3091,-5951.69091796875,5951.69091796875,35422624.7830317,83.52078189672184,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,259,2024-10-30 13:00:00,3737.0,910.10986,-2826.89013671875,2826.89013671875,7991307.845077753,75.64597636369241,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,260,2024-10-30 14:00:00,743.5,763.7344,20.234375,20.234375,409.429931640625,2.721503026190699,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,261,2024-10-30 15:00:00,50.5,732.0542,681.55419921875,681.55419921875,464516.1264727116,1349.612275413443,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,262,2024-10-30 16:00:00,32.25,712.6714,680.42138671875,680.42138671875,462973.26350426674,2109.833756613229,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,263,2024-10-30 17:00:00,21.25,585.43066,564.1806640625,564.1806640625,318299.8217020035,2654.967829632956,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,264,2024-10-30 18:00:00,11.75,458.15625,446.40625,446.40625,199278.5400390625,3799.2021244262105,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,265,2024-10-30 19:00:00,10.0,332.5874,322.58740234375,322.58740234375,104062.63215088844,3225.874020211626,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,266,2024-10-30 20:00:00,9.0,170.6665,161.66650390625,161.66650390625,26136.058485269547,1796.2944858513392,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,267,2024-10-30 21:00:00,10.75,-21.821777,-32.57177734375,32.57177734375,1060.9206793308258,302.9932773344248,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,268,2024-10-30 22:00:00,13.75,168.49414,154.744140625,154.744140625,23945.74905776977,1125.4119309997004,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,269,2024-10-30 23:00:00,15.75,797.3203,781.5703125,781.5703125,610852.1533813477,4962.351187325491,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,270,2024-10-31 00:00:00,15.25,1158.6265,1143.37646484375,1143.37646484375,1307309.740358591,7497.550584222917,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,271,2024-10-31 01:00:00,16.0,1275.7603,1259.76025390625,1259.76025390625,1586995.8973219397,7873.501581993123,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,272,2024-10-31 02:00:00,18.0,1108.2754,1090.275390625,1090.275390625,1188700.4274024963,6057.085500107174,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,273,2024-10-31 03:00:00,15.75,1351.2214,1335.471435546875,1335.471435546875,1783483.955161631,8479.183712374328,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,274,2024-10-31 04:00:00,26.25,1319.2212,1292.97119140625,1292.97119140625,1671774.5018064976,4925.604536814056,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,275,2024-10-31 05:00:00,354.5,1995.4299,1640.929931640625,1640.929931640625,2692651.0405541062,462.8857352875421,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,276,2024-10-31 06:00:00,2197.0,2059.6309,-137.369140625,137.369140625,18870.280796051025,6.252578089411687,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,277,2024-10-31 07:00:00,4612.5,2225.9062,-2386.59375,2386.59375,5695829.727539063,51.74186991858701,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,278,2024-10-31 08:00:00,6889.0,2471.546,-4417.4541015625,4417.4541015625,19513900.739411358,64.1232994854999,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,279,2024-10-31 09:00:00,8512.25,2050.081,-6462.1689453125,6462.1689453125,41759627.47776127,75.91610849428656,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,280,2024-10-31 10:00:00,8331.0,1060.7319,-7270.26806640625,7270.26806640625,52856797.75740647,87.26765173925726,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,281,2024-10-31 11:00:00,6878.75,666.16406,-6212.5859375,6212.5859375,38596224.030822754,90.3156232962525,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,282,2024-10-31 12:00:00,4771.75,542.7295,-4229.0205078125,4229.0205078125,17884614.455498695,88.62619600363887,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,283,2024-10-31 13:00:00,2382.5,551.9219,-1830.578125,1830.578125,3351016.271728516,76.8343389293732,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,284,2024-10-31 14:00:00,460.25,565.15576,104.90576171875,104.90576171875,11005.218841791151,22.79321275751672,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,285,2024-10-31 15:00:00,61.5,579.79004,518.2900390625,518.2900390625,268624.5645914078,842.7480308589028,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,286,2024-10-31 16:00:00,54.5,510.95117,456.451171875,456.451171875,208347.6723060608,837.5250858554999,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,287,2024-10-31 17:00:00,42.75,278.72998,235.97998046875,235.97998046875,55686.55118203163,551.9999541837427,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,288,2024-10-31 18:00:00,35.75,47.8208,12.07080078125,12.07080078125,145.7042315006256,33.7644777003456,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,289,2024-10-31 19:00:00,38.5,-183.24658,-221.74658203125,221.74658203125,49171.546642541885,575.9651479835155,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,290,2024-10-31 20:00:00,25.5,-348.1787,-373.6787109375,373.6787109375,139635.77900791168,1465.4067089841542,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,291,2024-10-31 21:00:00,22.75,-308.7046,-331.45458984375,331.45458984375,109862.14512848854,1456.943251420025,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,292,2024-10-31 22:00:00,26.0,-99.77783,-125.77783203125,125.77783203125,15820.06303048134,483.7608922418228,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,293,2024-10-31 23:00:00,24.25,462.35303,438.10302734375,438.10302734375,191934.26256775856,1806.610421291088,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,294,2024-11-01 00:00:00,23.75,1112.0518,1088.3017578125,1088.3017578125,1184400.7160577774,4582.323188860075,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,295,2024-11-01 01:00:00,23.25,1090.0264,1066.7763671875,1066.7763671875,1138011.8175897598,4588.285448295361,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,296,2024-11-01 02:00:00,23.25,1724.2688,1701.018798828125,1701.018798828125,2893464.953966677,7316.209884286039,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,297,2024-11-01 03:00:00,23.0,2273.9858,2250.98583984375,2250.98583984375,5066937.2511770725,9786.89495158722,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,298,2024-11-01 04:00:00,33.75,2269.7021,2235.9521484375,2235.9521484375,4999482.010102272,6625.043400814802,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,299,2024-11-01 05:00:00,416.5,2467.1294,2050.62939453125,2050.62939453125,4205080.913715601,492.34799387323295,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,300,2024-11-01 06:00:00,2491.75,2636.1438,144.393798828125,144.393798828125,20849.569140017036,5.79487504073625,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,301,2024-11-01 07:00:00,5504.75,2527.678,-2977.072021484375,2977.072021484375,8862957.821105063,54.0818751347285,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,302,2024-11-01 08:00:00,8431.0,2595.851,-5835.14892578125,5835.14892578125,34048962.98604608,69.21063842692834,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,303,2024-11-01 09:00:00,10550.0,2205.8794,-8344.12060546875,8344.12060546875,69624348.67860818,79.09119057308854,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,304,2024-11-01 10:00:00,11542.25,1783.9497,-9758.30029296875,9758.30029296875,95224424.607754,84.54417720080829,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,305,2024-11-01 11:00:00,10934.5,1557.9258,-9376.57421875,9376.57421875,87920144.07972717,85.75219917455232,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,306,2024-11-01 12:00:00,8417.75,1281.96,-7135.7900390625,7135.7900390625,50919499.4815836,84.77075274335805,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,307,2024-11-01 13:00:00,4247.25,868.3711,-3378.87890625,3378.87890625,11416822.663101196,79.55450953539453,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,308,2024-11-01 14:00:00,713.0,758.98535,45.9853515625,45.9853515625,2114.652558326721,6.4495584238225865,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,309,2024-11-01 15:00:00,52.25,797.55176,745.3017578125,745.3017578125,555474.7101984024,1426.4148472150405,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,310,2024-11-01 16:00:00,38.75,716.1924,677.4423828125,677.4423828125,458928.1820306778,1748.2384068069064,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,311,2024-11-01 17:00:00,29.0,362.01318,333.01318359375,333.01318359375,110897.78044724464,1148.321322341096,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,312,2024-11-01 18:00:00,21.0,10.981445,-10.0185546875,10.0185546875,100.37143802642822,47.70740325109171,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,313,2024-11-01 19:00:00,16.0,-339.38867,-355.388671875,355.388671875,126301.10809707642,2221.1791978305127,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,314,2024-11-01 20:00:00,14.75,-471.59277,-486.3427734375,486.3427734375,236529.29327487943,3297.239139713736,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,315,2024-11-01 21:00:00,12.25,-211.45654,-223.70654296875,223.70654296875,50044.61736702919,1826.175859478632,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,316,2024-11-01 22:00:00,12.75,310.46094,297.7109375,297.7109375,88631.8023071289,2334.9877432666763,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,317,2024-11-01 23:00:00,13.25,1039.5161,1026.26611328125,1026.26611328125,1053222.1352694037,7745.404622692146,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,318,2024-11-02 00:00:00,13.5,1237.2017,1223.70166015625,1223.70166015625,1497445.7530691624,9064.456735183736,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,319,2024-11-02 01:00:00,14.0,1547.9663,1533.96630859375,1533.96630859375,2353052.635900736,10956.902196414712,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,320,2024-11-02 02:00:00,10.5,1620.0181,1609.51806640625,1609.51806640625,2590548.406088114,15328.743474984529,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,321,2024-11-02 03:00:00,9.75,1825.1919,1815.44189453125,1815.44189453125,3295829.2724192142,18619.91684788983,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,322,2024-11-02 04:00:00,10.75,2478.826,2468.075927734375,2468.075927734375,6091398.785061896,22958.845818032467,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,323,2024-11-02 05:00:00,408.75,2256.661,1847.910888671875,1847.910888671875,3414774.652472079,452.0882907955147,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,324,2024-11-02 06:00:00,3146.5,1893.0942,-1253.40576171875,1253.40576171875,1571026.00350976,39.83492012441655,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,325,2024-11-02 07:00:00,7590.5,2003.9905,-5586.509521484375,5586.509521484375,31209088.63363558,73.598702608221,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,326,2024-11-02 08:00:00,11605.5,1792.9954,-9812.504638671877,9812.504638671877,96285247.28395706,84.55046864558545,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,327,2024-11-02 09:00:00,13525.5,1344.1941,-12181.305908203123,12181.305908203123,148384213.62922436,90.061778922732,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,328,2024-11-02 10:00:00,12855.25,1199.1055,-11656.14453125,11656.14453125,135865705.33338928,90.67225087992011,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,329,2024-11-02 11:00:00,10741.5,774.48193,-9967.01806640625,9967.01806640625,99341449.13606858,92.78981582085342,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,330,2024-11-02 12:00:00,7514.25,291.31836,-7222.931640625,7222.931640625,52170741.48514176,96.1231212777774,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,331,2024-11-02 13:00:00,3532.75,313.11328,-3219.63671875,3219.63671875,10366060.600723268,91.13684010306096,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,332,2024-11-02 14:00:00,481.75,461.51855,-20.2314453125,20.2314453125,409.3113794326782,4.199573494982884,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,333,2024-11-02 15:00:00,37.5,677.522,640.02197265625,640.02197265625,409628.1254827976,1706.7252599615397,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,334,2024-11-02 16:00:00,21.0,728.6743,707.67431640625,707.67431640625,500802.9381010533,3369.877695567915,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,335,2024-11-02 17:00:00,11.75,328.25732,316.50732421875,316.50732421875,100176.88628411292,2693.6793527606983,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,336,2024-11-02 18:00:00,8.5,-71.18555,-79.685546875,79.685546875,6349.786380767822,937.4770209559092,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,337,2024-11-02 19:00:00,6.75,-467.99414,-474.744140625,474.744140625,225381.99905776975,7033.246517358154,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
nhits,with_wsi_solar,338,2024-11-02 20:00:00,6.75,-700.1797,-706.9296875,706.9296875,499749.58306884766,10473.032391891804,2025-11-27 20:40:45,128,0.150906774688784,0.000389393848993,500,0,0,2285.7833023375247,4124.0195478457645,0.0225569880269215
