model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_solar,594,2024-11-13 12:00:00,2232.75,8949.839885741383,6717.089885741383,6717.089885741383,45119296.53312919,300.8437973669824,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,595,2024-11-13 13:00:00,826.0,6725.536255486545,5899.536255486545,5899.536255486545,34804528.02980021,714.2295708735014,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,596,2024-11-13 14:00:00,72.75,3689.1450605690943,3616.3950605690943,3616.3950605690943,13078313.234108545,4970.989773294839,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,597,2024-11-13 15:00:00,42.25,386.7797766681906,344.5297766681906,344.5297766681906,118700.7670110333,815.4550925127694,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,598,2024-11-13 16:00:00,24.75,-2579.1963351110007,-2603.9463351110007,2603.9463351110007,6780536.5161380125,10520.995289126871,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,599,2024-11-13 17:00:00,24.25,-5417.288328940682,-5441.538328940682,5441.538328940682,29610339.385330547,22439.33330596597,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,600,2024-11-13 18:00:00,15.25,-7298.500011471317,-7313.750011471317,7313.750011471317,53490939.23029669,47959.01643721583,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,601,2024-11-13 19:00:00,14.75,-8752.72514171469,-8767.47514171469,8767.47514171469,76868620.36058503,59440.50939505519,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,602,2024-11-13 20:00:00,17.25,-9984.189153955322,-10001.439153955322,10001.439153955322,100028785.15027054,57979.357380622525,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,603,2024-11-13 21:00:00,17.25,-10348.307841684706,-10365.557841684706,10365.557841684706,107444789.36931127,60090.19035174311,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
