model,experiment,sample_index,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_cnn_filters,param_kernel_size,param_lr,param_lstm_hidden,param_n_layers,param_seq_len,info_mae,info_rmse,info_r2
cnn_lstm,no_wsi_solar,870,19.75,1285.2378,1265.48779296875,1265.48779296875,1601459.3541529179,6407.533125711376,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,871,17.0,1285.2378,1268.23779296875,1268.23779296875,1608427.099514246,7460.2223071925155,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,872,19.75,1285.2378,1265.48779296875,1265.48779296875,1601459.3541529179,6407.533125711376,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,873,19.5,1285.2378,1265.73779296875,1265.73779296875,1602092.1605494022,6490.963037536686,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,874,32.75,1285.2378,1252.48779296875,1252.48779296875,1568725.6715357304,3824.390206370415,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,875,42.5,1285.2378,1242.73779296875,1242.73779296875,1544397.2220728397,2924.088923944332,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,876,1028.0,1285.2378,257.23779296875,257.23779296875,66171.28213143349,25.0231316115027,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,877,4374.0,1285.2378,-3088.76220703125,3088.76220703125,9540451.971584558,70.61641991367601,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,878,8998.0,1285.2378,-7712.76220703125,7712.76220703125,59486700.86220956,85.71640594601776,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,879,12243.75,1285.2378,-10958.51220703125,10958.51220703125,120088989.79165292,89.50290725490392,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,880,12250.75,1285.2378,-10965.51220703125,10965.51220703125,120242457.96255136,89.50890522639266,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,881,9776.25,1285.2378,-8491.01220703125,8491.01220703125,72097288.2999537,86.85346842626328,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,882,5864.25,1285.2378,-4579.01220703125,4579.01220703125,20967352.7921412,78.08350951994615,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,883,1845.25,1285.2378,-560.01220703125,560.01220703125,313613.6720240116,30.348852839897855,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,884,88.0,1285.2378,1197.23779296875,1197.23779296875,1433378.3329126835,1360.4974918553414,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,885,34.75,1285.2378,1250.48779296875,1250.48779296875,1563719.7203638554,3598.5260218961075,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,886,31.5,1285.2378,1253.73779296875,1253.73779296875,1571858.4535181522,3980.119976415041,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,887,25.75,1285.2378,1259.48779296875,1259.48779296875,1586309.5006372929,4891.214728076227,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,888,19.25,1285.2378,1265.98779296875,1265.98779296875,1602725.0919458866,6576.559960057631,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,889,14.0,1285.2378,1271.23779296875,1271.23779296875,1616045.5262720585,9080.269943290878,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,890,17.75,1285.2378,1267.48779296875,1267.48779296875,1606525.3053247929,7140.776294392521,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,891,16.75,1285.2378,1268.48779296875,1268.48779296875,1609061.2809107304,7573.06144603847,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,892,18.0,1285.2378,1267.23779296875,1267.23779296875,1605891.6239283085,7040.209957026272,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,893,17.0,1285.2378,1268.23779296875,1268.23779296875,1608427.099514246,7460.2223071925155,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,894,16.5,1285.2378,1268.73779296875,1268.73779296875,1609695.5873072147,7689.31995272617,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,895,18.25,1285.2378,1266.98779296875,1266.98779296875,1605258.067531824,6942.398861778138,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,896,18.25,1285.2378,1266.98779296875,1266.98779296875,1605258.067531824,6942.398861778138,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,897,14.25,1285.2378,1270.98779296875,1270.98779296875,1615409.969875574,8919.212575977745,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,898,11.25,1285.2378,1273.98779296875,1273.98779296875,1623044.8966333866,11324.335927433922,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,899,30.25,1285.2378,1254.98779296875,1254.98779296875,1574994.360500574,4148.719975384721,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,900,1336.25,1285.2378,-51.01220703125,51.01220703125,2602.245266199112,3.8175646047422447,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,901,4907.25,1285.2378,-3622.01220703125,3622.01220703125,13118972.427883387,73.80940867133057,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,902,9214.75,1285.2378,-7929.51220703125,7929.51220703125,62877163.841457605,86.05238565368181,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,903,12269.25,1285.2378,-10984.01220703125,10984.01220703125,120648524.16421151,89.52472406236971,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,904,12913.25,1285.2378,-11628.01220703125,11628.01220703125,135210667.88686776,90.04713923313065,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,905,11303.0,1285.2378,-10017.76220703125,10017.76220703125,100355559.63662362,88.62923300913373,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,906,6771.75,1285.2378,-5486.51220703125,5486.51220703125,30101816.197902918,81.02059596150401,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,907,2084.0,1285.2378,-798.76220703125,798.76220703125,638021.0633814335,38.32832087463614,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,908,89.0,1285.2378,1196.23779296875,1196.23779296875,1430984.857326746,1344.0874076790353,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,909,44.5,1285.2378,1240.73779296875,1240.73779296875,1539430.2709009647,2788.174815033556,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,910,38.75,1285.2378,1246.48779296875,1246.48779296875,1553731.8180201054,3216.742690702131,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,911,33.25,1285.2378,1251.98779296875,1251.98779296875,1567473.4337427616,3765.3768198262023,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,912,26.25,1285.2378,1258.98779296875,1258.98779296875,1585050.262844324,4796.143971387183,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,913,25.5,1285.2378,1259.73779296875,1259.73779296875,1586939.3070337772,4940.148205783275,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,914,18.5,1285.2378,1266.73779296875,1266.73779296875,1604624.6361353397,6847.231309643388,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,915,10.75,1285.2378,1274.48779296875,1274.48779296875,1624319.1344263554,11855.700388680742,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,916,7.25,1285.2378,1277.98779296875,1277.98779296875,1633252.7989771366,17627.417809738046,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,917,9.75,1285.2378,1275.48779296875,1275.48779296875,1626869.1100122929,13081.926068313407,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,918,10.75,1285.2378,1274.48779296875,1274.48779296875,1624319.1344263554,11855.700388680742,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,919,20.25,1285.2378,1264.98779296875,1264.98779296875,1600194.116359949,6246.853295526245,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,920,19.75,1285.2378,1265.48779296875,1265.48779296875,1601459.3541529179,6407.533125711376,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,921,26.5,1285.2378,1258.73779296875,1258.73779296875,1584420.8314478397,4749.9539339386965,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,922,38.5,1285.2378,1246.73779296875,1246.73779296875,1554355.1244165897,3238.279980895901,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,923,44.75,1285.2378,1240.48779296875,1240.48779296875,1538809.9645044804,2772.0397602045723,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,924,541.0,1285.2378,744.23779296875,744.23779296875,553889.892482996,137.56705969593222,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,925,2769.0,1285.2378,-1483.76220703125,1483.76220703125,2201550.287014246,53.58476731765589,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,926,5164.5,1285.2378,-3879.26220703125,3879.26220703125,15048675.270900965,75.11399374622401,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,927,6878.5,1285.2378,-5593.26220703125,5593.26220703125,31284582.11660409,81.31514439228201,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,928,7117.5,1285.2378,-5832.26220703125,5832.26220703125,34015282.45156503,81.94256701121259,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,929,6118.25,1285.2378,-4833.01220703125,4833.01220703125,23358006.993313074,78.99337567152945,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,930,4026.0,1285.2378,-2740.76220703125,2740.76220703125,7511777.4754908085,68.07655755152614,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,931,1477.0,1285.2378,-191.76220703125,191.76220703125,36772.74404549599,12.983223224776689,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,932,90.75,1285.2378,1194.48779296875,1194.48779296875,1426801.0875513554,1316.239992107026,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,933,21.0,1285.2378,1264.23779296875,1264.23779296875,1598297.197170496,6020.179963651105,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,934,20.75,1285.2378,1264.48779296875,1264.48779296875,1598929.3785669804,6093.917071611365,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,935,16.0,1285.2378,1269.23779296875,1269.23779296875,1610964.5751001835,7932.736201096726,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,936,12.25,1285.2378,1272.98779296875,1272.98779296875,1620497.921047449,10391.737076976133,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,937,11.25,1285.2378,1273.98779296875,1273.98779296875,1623044.8966333866,11324.335927433922,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,938,8.5,1285.2378,1276.73779296875,1276.73779296875,1630059.3919947147,15020.444605490653,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,939,7.5,1285.2378,1277.73779296875,1277.73779296875,1632613.8675806522,17036.50388353466,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,940,8.25,1285.2378,1276.98779296875,1276.98779296875,1630697.823391199,15478.63989601074,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,941,6.0,1285.2378,1279.23779296875,1279.23779296875,1636449.3309595585,21320.62984727812,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,942,6.75,1285.2378,1278.48779296875,1278.48779296875,1634531.0367701054,18940.559867773245,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,943,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,944,6.5,1285.2378,1278.73779296875,1278.73779296875,1635170.3431665897,19672.889092330173,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,945,6.75,1285.2378,1278.48779296875,1278.48779296875,1634531.0367701054,18940.559867773245,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,946,11.5,1285.2378,1273.73779296875,1273.73779296875,1622407.9652369022,11075.980798792625,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,947,35.0,1285.2378,1250.23779296875,1250.23779296875,1563094.538967371,3572.107978890112,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,948,1354.75,1285.2378,-69.51220703125,69.51220703125,4831.946926355362,5.1309988581462935,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,949,5643.0,1285.2378,-4357.76220703125,4357.76220703125,18990091.45302987,77.22421065078021,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,950,10184.25,1285.2378,-8899.01220703125,8899.01220703125,79192418.2608912,87.38014293661793,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,951,12517.0,1285.2378,-11231.76220703125,11231.76220703125,126152482.2752955,89.73206205178778,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,952,12289.25,1285.2378,-11004.01220703125,11004.01220703125,121088284.65249276,89.5417719309339,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,953,10519.5,1285.2378,-9234.26220703125,9234.26220703125,85271598.50820565,87.78233002540492,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,954,6909.75,1285.2378,-5624.51220703125,5624.51220703125,31635137.567043543,81.3996484246624,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,955,2378.75,1285.2378,-1093.51220703125,1093.51220703125,1195768.9469263554,45.97003497747359,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,956,112.5,1285.2378,1172.73779296875,1172.73779296875,1375313.9310572147,1042.4335936573393,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,957,33.5,1285.2378,1251.73779296875,1251.73779296875,1566847.5023462772,3736.5307241644687,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,958,25.5,1285.2378,1259.73779296875,1259.73779296875,1586939.3070337772,4940.148205783275,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,959,22.0,1285.2378,1263.23779296875,1263.23779296875,1595769.7215845585,5741.989965429777,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,960,20.5,1285.2378,1264.73779296875,1264.73779296875,1599561.6849634647,6169.4526456185595,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,961,20.5,1285.2378,1264.73779296875,1264.73779296875,1599561.6849634647,6169.4526456185595,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,962,18.5,1285.2378,1266.73779296875,1266.73779296875,1604624.6361353397,6847.231309643388,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,963,20.75,1285.2378,1264.48779296875,1264.48779296875,1598929.3785669804,6093.917071611365,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,964,22.5,1285.2378,1262.73779296875,1262.73779296875,1594506.7337915897,5612.167966255703,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,965,21.0,1285.2378,1264.23779296875,1264.23779296875,1598297.197170496,6020.179963651105,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,966,20.0,1285.2378,1265.23779296875,1265.23779296875,1600826.6727564335,6326.188961680656,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,967,20.5,1285.2378,1264.73779296875,1264.73779296875,1599561.6849634647,6169.4526456185595,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,968,18.75,1285.2378,1266.48779296875,1266.48779296875,1603991.3297388554,6754.601558897545,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,969,19.0,1285.2378,1266.23779296875,1266.23779296875,1603358.148342371,6664.409433170047,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,970,24.75,1285.2378,1260.48779296875,1260.48779296875,1588829.4762232304,5092.87996953318,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,971,43.25,1285.2378,1241.98779296875,1241.98779296875,1542533.6778833866,2871.648075564359,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,972,2409.5,1285.2378,-1124.26220703125,1124.26220703125,1263965.5101587772,46.65956451656294,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,973,9699.5,1285.2378,-8414.26220703125,8414.26220703125,70799808.4886744,86.74944282718258,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,974,17607.25,1285.2378,-16322.01220703125,16322.01220703125,266408082.48647714,92.70051942820133,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,975,22325.5,1285.2378,-21040.26220703125,21040.26220703125,442692633.7406275,94.24318473056292,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,976,22637.5,1285.2378,-21352.26220703125,21352.26220703125,455919101.357815,94.32252769529241,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,977,18828.5,1285.2378,-17543.26220703125,17543.26220703125,307766048.86465096,93.17397672157597,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,978,11583.25,1285.2378,-10298.01220703125,10298.01220703125,106049055.41616464,88.90434210625135,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,979,3487.75,1285.2378,-2202.51220703125,2202.51220703125,4851060.022121668,63.14994500824127,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,980,135.0,1285.2378,1150.23779296875,1150.23779296875,1323046.980373621,852.0279947285534,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,981,38.75,1285.2378,1246.48779296875,1246.48779296875,1553731.8180201054,3216.742690702131,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,982,29.75,1285.2378,1255.48779296875,1255.48779296875,1576249.5982935429,4220.1270337705455,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
cnn_lstm,no_wsi_solar,983,19.25,1285.2378,1265.98779296875,1265.98779296875,1602725.0919458866,6576.559960057631,2025-11-27 21:48:30,64,5,0.0065981684165982634,128,2,24,2527.672257341406,4188.899796727571,-0.039414158117190956
