model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
xgboost,no_wsi_wind,980,2024-11-29 14:00:00,7983.75,10241.264,2257.513671875,2257.513671875,5096367.978702545,28.276357249064315,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,981,2024-11-29 15:00:00,10930.25,10671.491,-258.7587890625,258.7587890625,66956.11091709137,2.367363866903897,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,982,2024-11-29 16:00:00,13820.25,11729.677,-2090.5732421875,2090.5732421875,4370496.480950356,15.126884406475911,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,983,2024-11-29 17:00:00,15559.75,13450.275,-2109.474609375,2109.474609375,4449883.127597809,13.557252586793773,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,984,2024-11-29 18:00:00,16901.5,14024.179,-2877.3212890625,2877.3212890625,8278977.800492287,17.02405874662484,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,985,2024-11-29 19:00:00,18955.0,14539.897,-4415.1025390625,4415.1025390625,19493130.43043613,23.292548346400267,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,986,2024-11-29 20:00:00,19847.25,15880.477,-3966.7734375,3966.7734375,15735291.504455566,19.986514189613175,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,987,2024-11-29 21:00:00,20079.25,15242.719,-4836.53125,4836.53125,23392034.53222656,24.08721067767766,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,988,2024-11-29 22:00:00,20299.0,15588.6875,-4710.3125,4710.3125,22187043.84765625,23.20465293855697,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,989,2024-11-29 23:00:00,20833.0,18617.688,-2215.3125,2215.3125,4907609.47265625,10.633670138717116,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
