Month,Region,Region_Type,Mean,Std,Min,Max,Count
May,NI,Bundesland,3.1773038035628307,1.8263646749483393,0.0,9.5,20770
May,NW,Bundesland,2.773981324278438,1.527755944666578,0.0,8.9,14136
May,RP,Bundesland,3.10755376344086,1.6090162798101189,0.0,9.5,7440
May,SH,Bundesland,4.17938408348806,2.2858843161578393,0.0,12.1,15619
May,SL,Bundesland,3.2211021505376345,1.5323811151229685,0.3,8.3,2232
May,SN,Bundesland,3.06484468339307,1.8280330392372182,0.1,9.6,13392
May,ST,Bundesland,2.8387672811059907,1.7341633964915473,0.1,9.2,10416
May,TH,Bundesland,3.034016577060932,1.4946017333675556,0.2,9.2,8928
November,BB,Bundesland,3.361381172839506,1.7371529979799663,0.0,8.2,12960
November,BE,Bundesland,3.4289351851851846,1.2964378372050398,0.2,7.7,2160
November,BW,Bundesland,2.6542385057471263,1.5791599359688053,0.0,7.9,20880
November,BY,Bundesland,2.3797369976359337,1.5502222715674987,0.0,7.5,33840
November,Germany,Germany,3.2244518871435237,1.906562726515538,0.0,9.3,190791
November,HB,Bundesland,4.462777777777777,2.430282213911721,0.1,11.3,1440
November,HE,Bundesland,3.0766898148148143,1.667917353451286,0.0,8.7,12960
November,HH,Bundesland,6.913015284854099,4.045560975940614,0.3,16.6,2159
November,MV,Bundesland,3.8739444444444446,2.009421242845927,0.0,10.2,14400
November,NI,Bundesland,3.3790510986466322,1.860128573268832,0.0,9.5,19433
November,NW,Bundesland,3.234802631578948,1.8582814814017194,0.0,8.9,13680
November,RP,Bundesland,3.3675757575757577,1.9162471694339471,0.0,9.5,7920
November,SH,Bundesland,4.183980421985581,2.5565088568728918,0.0,12.1,15119
November,SL,Bundesland,3.6637037037037032,1.9966872019618322,0.1,9.1,2160
November,SN,Bundesland,3.444768518518519,2.0359070350777926,0.0,9.6,12960
November,ST,Bundesland,3.156448412698413,1.890329771973049,0.1,9.2,10080
November,TH,Bundesland,3.4846412037037036,1.835025708994775,0.1,9.2,8640
October,BB,Bundesland,3.001628810520024,1.4791101734397714,0.0,8.2,13384
October,BE,Bundesland,3.3546594982078854,1.0558011484608625,0.1,7.6,2232
October,BW,Bundesland,2.3443455691509083,1.4090156678452646,0.0,7.9,21576
October,BY,Bundesland,2.206831960649737,1.3652085456485443,0.0,7.5,34968
October,Germany,Germany,2.9424245192991,1.7334205937630702,0.0,9.3,197004
October,HB,Bundesland,3.8683467741935487,1.9204626931181765,0.0,11.3,1488
October,HE,Bundesland,2.8479838709677416,1.5442325885516979,0.0,8.7,13392
October,HH,Bundesland,6.681818181818182,3.857578509391782,0.1,16.7,2222
October,MV,Bundesland,3.622916666666667,1.920156460945172,0.0,10.2,14880
October,NI,Bundesland,2.9844536349593906,1.6392441137324192,0.0,9.5,20069
October,NW,Bundesland,2.938560832976751,1.768016980217433,0.0,8.9,14022
October,RP,Bundesland,3.159103128054741,1.7264312344128538,0.0,9.5,8184
October,SH,Bundesland,4.020801587809719,2.392776987332981,0.0,12.1,15619
October,SL,Bundesland,3.1226702508960575,1.5991723662482595,0.1,9.0,2232
October,SN,Bundesland,3.2082735961768223,1.8772248301465246,0.1,9.6,13392
October,ST,Bundesland,2.747916666666667,1.618723108601459,0.1,9.2,10416
October,TH,Bundesland,3.138911290322581,1.6111867460936102,0.1,9.2,8928
September,BB,Bundesland,3.39920524691358,1.677151618154207,0.0,8.2,12960
September,BE,Bundesland,3.755694444444444,1.2492832513558583,0.2,7.7,2160
September,BW,Bundesland,2.734458812260536,1.5790812593621293,0.0,7.9,20880
September,BY,Bundesland,2.6643511947007332,1.631731547958136,0.0,7.5,33816
September,Germany,Germany,3.256810521515324,1.8382082260330863,0.0,9.3,190771
September,HB,Bundesland,4.046111111111111,2.0730941618525276,0.1,11.3,1440
September,HE,Bundesland,3.2016280864197526,1.6365961857431957,0.0,8.7,12960
September,HH,Bundesland,6.329411764705883,3.5231685409057536,0.3,16.6,2159
September,MV,Bundesland,3.681694444444444,1.8700432949065715,0.0,10.2,14400
September,NI,Bundesland,3.1687191358024687,1.8246984872845449,0.0,9.5,19440
September,NW,Bundesland,3.09655701754386,1.7767698685237379,0.0,8.9,13680
September,RP,Bundesland,3.5618560606060607,1.852500305800629,0.0,9.5,7920
September,SH,Bundesland,4.014124106906589,2.3535030935447847,0.0,12.1,15116
September,SL,Bundesland,3.7803240740740742,1.9489612883167224,0.0,9.0,2160
September,SN,Bundesland,3.362438271604938,1.8736127661514552,0.0,9.6,12960
September,ST,Bundesland,3.2958134920634925,1.818459963673817,0.1,9.2,10080
September,TH,Bundesland,3.5371296296296295,1.7786488449715363,0.1,9.2,8640
