datetime,wind_generation_mw,wind_missing_flag,wind_interpolated_flag
2024-01-20 06:00:00+00:00,33320.75,0,False
2024-01-20 07:00:00+00:00,33501.5,0,False
2024-01-20 08:00:00+00:00,32957.5,0,False
2024-01-20 09:00:00+00:00,32111.5,0,False
2024-01-20 10:00:00+00:00,30927.0,0,False
2024-01-20 11:00:00+00:00,31025.5,0,False
2024-01-20 12:00:00+00:00,29617.0,0,False
2024-01-20 13:00:00+00:00,27401.5,0,False
2024-01-20 14:00:00+00:00,25868.5,0,False
2024-01-20 15:00:00+00:00,25895.75,0,False
2024-01-20 16:00:00+00:00,26503.25,0,False
2024-01-20 17:00:00+00:00,26728.5,0,False
2024-01-20 18:00:00+00:00,27129.75,0,False
2024-01-20 19:00:00+00:00,27595.0,0,False
2024-01-20 20:00:00+00:00,27408.25,0,False
2024-01-20 21:00:00+00:00,26750.25,0,False
2024-01-20 22:00:00+00:00,27107.5,0,False
2024-01-20 23:00:00+00:00,28563.75,0,False
2024-01-21 00:00:00+00:00,29736.0,0,False
2024-01-21 01:00:00+00:00,30511.0,0,False
2024-01-21 02:00:00+00:00,30676.75,0,False
2024-01-21 03:00:00+00:00,30905.0,0,False
2024-01-21 04:00:00+00:00,31987.75,0,False
2024-01-21 05:00:00+00:00,33740.75,0,False
2024-01-21 06:00:00+00:00,35995.25,0,False
2024-01-21 07:00:00+00:00,38140.75,0,False
2024-01-21 08:00:00+00:00,39460.0,0,False
2024-01-21 09:00:00+00:00,39790.0,0,False
2024-01-21 10:00:00+00:00,39898.5,0,False
2024-01-21 11:00:00+00:00,40003.25,0,False
2024-01-21 12:00:00+00:00,39082.25,0,False
2024-01-21 13:00:00+00:00,39360.5,0,False
2024-01-21 14:00:00+00:00,39304.75,0,False
2024-01-21 15:00:00+00:00,39920.75,0,False
2024-01-21 16:00:00+00:00,41428.75,0,False
2024-01-21 17:00:00+00:00,41726.5,0,False
2024-01-21 18:00:00+00:00,41838.75,0,False
2024-01-21 19:00:00+00:00,41999.75,0,False
2024-01-21 20:00:00+00:00,42824.25,0,False
2024-01-21 21:00:00+00:00,41790.75,0,False
2024-01-21 22:00:00+00:00,41627.0,0,False
2024-01-21 23:00:00+00:00,42727.75,0,False
2024-01-22 00:00:00+00:00,42609.0,0,False
2024-01-22 01:00:00+00:00,41009.5,0,False
2024-01-22 02:00:00+00:00,41650.0,0,False
2024-01-22 03:00:00+00:00,43053.5,0,False
2024-01-22 04:00:00+00:00,44323.25,0,False
2024-01-22 05:00:00+00:00,45777.0,0,False
2024-01-22 06:00:00+00:00,47300.5,0,False
2024-01-22 07:00:00+00:00,47917.25,0,False
2024-01-22 08:00:00+00:00,47702.25,0,False
2024-01-22 09:00:00+00:00,47416.0,0,False
2024-01-22 10:00:00+00:00,46794.25,0,False
2024-01-22 11:00:00+00:00,46436.25,0,False
2024-01-22 12:00:00+00:00,46615.0,0,False
2024-01-22 13:00:00+00:00,45910.75,0,False
2024-01-22 14:00:00+00:00,44833.75,0,False
2024-01-22 15:00:00+00:00,44956.25,0,False
2024-01-22 16:00:00+00:00,44759.0,0,False
2024-01-22 17:00:00+00:00,44556.75,0,False
2024-01-22 18:00:00+00:00,44818.25,0,False
2024-01-22 19:00:00+00:00,44713.0,0,False
2024-01-22 20:00:00+00:00,45020.75,0,False
2024-01-22 21:00:00+00:00,43906.25,0,False
2024-01-22 22:00:00+00:00,44246.25,0,False
2024-01-22 23:00:00+00:00,44371.0,0,False
2024-01-23 00:00:00+00:00,43490.0,0,False
2024-01-23 01:00:00+00:00,43422.75,0,False
2024-01-23 02:00:00+00:00,43694.5,0,False
2024-01-23 03:00:00+00:00,44004.0,0,False
