datetime,pressure_station,dew_point,avg_temperature,precipitation,extreme_wind_speed,cloudiness,visibility
2023-06-07 07:00:00,1019.34,10.98,16.21,0.03,3.6,5.13,34580.0
2023-06-07 08:00:00,1019.37,11.1,17.55,0.03,4.05,4.86,37487.9
2023-06-07 09:00:00,1019.23,11.15,18.82,0.02,4.61,4.77,40412.2
2023-06-07 10:00:00,1019.1,11.05,19.9,0.01,5.07,4.68,42113.0
2023-06-07 11:00:00,1018.78,10.97,20.79,0.01,5.44,4.49,42910.1
2023-06-07 12:00:00,1018.51,10.85,21.47,0.05,5.79,4.33,45092.9
2023-06-07 13:00:00,1018.05,10.76,21.99,0.09,5.98,4.12,46149.1
2023-06-07 14:00:00,1017.67,10.8,22.35,0.05,6.14,3.93,46751.4
2023-06-07 15:00:00,1017.28,10.88,22.39,0.03,6.08,4.07,45300.2
2023-06-07 16:00:00,1017.07,10.84,22.15,0.05,6.18,4.04,47441.7
2023-06-07 17:00:00,1016.89,10.98,21.63,0.05,6.07,3.99,47151.0
2023-06-07 18:00:00,1016.96,11.35,20.66,0.03,5.59,3.57,46692.2
2023-06-07 19:00:00,1017.21,11.73,18.99,0.03,4.97,3.49,44540.4
2023-06-07 20:00:00,1017.61,11.69,17.2,0.01,4.25,3.61,41295.5
2023-06-07 21:00:00,1017.9,11.56,16.0,0.01,3.96,3.59,39525.9
2023-06-07 22:00:00,1018.02,11.39,15.14,0.01,3.82,3.86,37204.5
2023-06-07 23:00:00,1017.98,11.25,14.39,0.02,3.68,3.95,35487.8
2023-06-08 00:00:00,1017.88,11.09,13.8,0.02,3.54,3.79,33943.4
2023-06-08 01:00:00,1017.75,10.9,13.29,0.01,3.45,3.79,31957.9
2023-06-08 02:00:00,1017.6,10.73,12.83,0.01,3.31,4.11,29708.3
2023-06-08 03:00:00,1017.56,10.53,12.41,0.01,3.26,4.27,27523.8
2023-06-08 04:00:00,1017.51,10.53,12.39,0.01,3.23,4.28,26127.2
2023-06-08 05:00:00,1017.4,11.1,13.67,0.03,3.27,4.49,27718.4
2023-06-08 06:00:00,1017.24,11.58,15.45,0.03,3.61,4.17,30733.5
2023-06-08 07:00:00,1017.17,11.88,17.28,0.03,4.06,4.16,35229.6
2023-06-08 08:00:00,1017.05,12.09,18.99,0.02,4.52,3.79,38136.7
2023-06-08 09:00:00,1016.83,12.23,20.46,0.01,4.88,3.87,40085.1
2023-06-08 10:00:00,1016.47,12.09,21.75,0.03,5.49,3.68,42336.7
2023-06-08 11:00:00,1016.06,12.0,22.59,0.05,6.03,3.4,43726.3
2023-06-08 12:00:00,1015.57,11.72,23.08,0.12,6.4,3.94,44968.7
2023-06-08 13:00:00,1015.21,11.58,23.24,0.14,6.7,4.33,44846.0
2023-06-08 14:00:00,1014.96,11.5,23.14,0.23,7.04,4.46,45018.2
2023-06-08 15:00:00,1014.67,11.46,22.92,0.24,7.11,4.43,45810.1
2023-06-08 16:00:00,1014.4,11.45,22.43,0.3,7.34,4.33,47570.7
2023-06-08 17:00:00,1014.33,11.54,21.54,0.26,7.18,4.74,47487.7
2023-06-08 18:00:00,1014.5,11.64,20.42,0.21,6.7,4.72,48936.2
2023-06-08 19:00:00,1014.9,11.88,18.71,0.16,5.74,4.89,44477.7
2023-06-08 20:00:00,1015.47,11.8,17.03,0.14,4.82,4.34,42460.5
2023-06-08 21:00:00,1015.8,11.65,15.89,0.07,4.36,4.28,40628.3
2023-06-08 22:00:00,1015.98,11.41,14.97,0.03,3.9,4.06,39110.6
2023-06-08 23:00:00,1015.98,11.13,14.18,0.01,3.66,3.6,37603.4
2023-06-09 00:00:00,1015.88,10.88,13.47,0.0,3.46,3.41,34558.0
2023-06-09 01:00:00,1015.75,10.63,12.92,0.0,3.37,3.14,32660.6
2023-06-09 02:00:00,1015.74,10.39,12.44,0.0,3.31,2.85,31353.3
2023-06-09 03:00:00,1015.73,10.22,12.09,0.01,3.27,3.15,28470.2
2023-06-09 04:00:00,1015.96,10.26,12.14,0.01,3.24,3.11,27049.2
2023-06-09 05:00:00,1015.9,11.0,13.69,0.01,3.37,2.94,29777.1
2023-06-09 06:00:00,1015.94,11.64,16.03,0.0,3.84,2.76,35883.1
2023-06-09 07:00:00,1015.92,11.91,18.24,0.0,4.56,2.78,41015.8
2023-06-09 08:00:00,1015.87,11.98,20.19,0.0,5.16,2.61,43715.2
2023-06-09 09:00:00,1015.6,11.93,21.83,0.0,5.9,2.69,47021.0
2023-06-09 10:00:00,1015.37,11.6,23.2,0.0,6.87,2.4,47442.6
2023-06-09 11:00:00,1015.03,11.14,24.24,0.0,7.56,2.54,48662.8
2023-06-09 12:00:00,1014.62,10.73,24.87,0.0,8.0,2.83,50505.3
2023-06-09 13:00:00,1014.36,10.38,25.16,0.01,8.24,3.23,49083.8
2023-06-09 14:00:00,1014.15,10.09,25.33,0.01,8.32,3.26,50295.9
2023-06-09 15:00:00,1013.84,10.05,25.32,0.0,8.25,3.31,49424.1
2023-06-09 16:00:00,1013.72,10.01,24.99,0.01,8.28,3.45,50061.3
2023-06-09 17:00:00,1013.74,10.16,24.31,0.01,8.24,3.16,50998.0
2023-06-09 18:00:00,1014.09,10.36,23.26,0.0,7.94,2.82,50583.2
2023-06-09 19:00:00,1014.55,10.68,21.42,0.0,7.01,2.55,49833.0
2023-06-09 20:00:00,1015.14,10.92,19.25,0.0,5.91,2.4,47951.1
2023-06-09 21:00:00,1015.65,10.92,17.83,0.0,5.35,2.34,47261.9
2023-06-09 22:00:00,1015.94,10.88,16.73,0.0,5.26,2.06,45630.0
2023-06-09 23:00:00,1016.07,10.76,15.81,0.01,5.07,1.5,43808.3
2023-06-10 00:00:00,1016.08,10.66,14.99,0.0,4.88,1.56,43171.8
2023-06-10 01:00:00,1016.13,10.51,14.3,0.0,4.73,1.27,41503.5
2023-06-10 02:00:00,1016.24,10.38,13.64,0.0,4.46,0.97,39421.6
2023-06-10 03:00:00,1016.45,10.25,13.13,0.0,4.29,0.84,36863.0
2023-06-10 04:00:00,1016.63,10.3,13.06,0.0,4.18,1.11,36171.7
2023-06-10 05:00:00,1016.67,10.94,14.63,0.0,4.22,1.56,38116.2
2023-06-10 06:00:00,1016.64,11.49,16.75,0.0,4.75,1.56,40506.2
2023-06-10 07:00:00,1016.58,11.85,18.72,0.0,5.25,1.71,43609.2
2023-06-10 08:00:00,1016.61,12.14,20.42,0.0,5.78,1.52,44884.8
2023-06-10 09:00:00,1016.52,12.36,21.96,0.0,6.54,1.58,43543.1
2023-06-10 10:00:00,1016.29,12.38,23.19,0.01,7.39,1.59,46017.6
2023-06-10 11:00:00,1016.11,12.13,24.14,0.01,8.27,2.09,46525.9
2023-06-10 12:00:00,1015.82,11.95,24.77,0.01,8.72,2.43,48578.3
2023-06-10 13:00:00,1015.58,11.77,25.21,0.04,9.03,2.53,48306.2
2023-06-10 14:00:00,1015.25,11.76,25.33,0.08,9.02,2.62,48978.3
2023-06-10 15:00:00,1015.14,11.7,25.15,0.08,8.87,2.88,48534.9
2023-06-10 16:00:00,1015.09,11.64,24.79,0.06,8.83,2.83,47756.9
2023-06-10 17:00:00,1015.18,11.71,24.04,0.09,8.61,2.59,49629.6
2023-06-10 18:00:00,1015.65,11.86,23.02,0.06,8.19,2.73,49110.6
2023-06-10 19:00:00,1016.2,11.98,21.45,0.03,7.37,2.43,49203.5
2023-06-10 20:00:00,1016.92,11.94,19.68,0.01,6.51,1.84,47951.4
2023-06-10 21:00:00,1017.45,11.83,18.45,0.0,5.83,1.29,47312.9
2023-06-10 22:00:00,1017.78,11.66,17.47,0.0,5.56,1.2,46480.7
2023-06-10 23:00:00,1017.91,11.46,16.59,0.0,5.31,1.06,46747.3
2023-06-11 00:00:00,1018.11,11.26,15.79,0.0,5.09,1.05,45190.6
2023-06-11 01:00:00,1018.22,11.07,15.06,0.0,4.85,0.81,43707.9
2023-06-11 02:00:00,1018.44,10.89,14.35,0.0,4.56,0.63,41747.6
2023-06-11 03:00:00,1018.56,10.71,13.73,0.0,4.4,0.47,39559.4
2023-06-11 04:00:00,1018.7,10.76,13.72,0.0,4.27,0.55,39687.9
2023-06-11 05:00:00,1018.69,11.33,15.4,0.0,4.43,0.35,40965.3
2023-06-11 06:00:00,1018.62,11.59,17.6,0.0,5.1,0.45,44465.6
2023-06-11 07:00:00,1018.66,11.71,19.62,0.0,5.84,0.52,46786.8
2023-06-11 08:00:00,1018.62,11.6,21.37,0.0,6.61,0.45,49409.1
2023-06-11 09:00:00,1018.37,11.03,22.8,0.0,7.63,0.61,49195.4
2023-06-11 10:00:00,1018.23,10.21,23.89,0.0,8.45,1.18,50447.9
2023-06-11 11:00:00,1018.14,9.57,24.71,0.0,9.12,1.5,49714.2
2023-06-11 12:00:00,1017.83,9.07,25.21,0.0,9.19,1.86,51539.0
2023-06-11 13:00:00,1017.49,8.71,25.57,0.0,9.13,2.06,53174.4
2023-06-11 14:00:00,1017.21,8.44,25.81,0.0,9.08,2.1,51909.0
2023-06-11 15:00:00,1016.92,8.18,25.76,0.0,8.85,2.34,52523.0
2023-06-11 16:00:00,1016.63,8.13,25.48,0.0,8.62,1.95,52644.2
2023-06-11 17:00:00,1016.59,8.08,24.83,0.0,8.37,1.96,52933.8
2023-06-11 18:00:00,1016.63,8.18,23.77,0.0,7.86,1.45,55078.6
2023-06-11 19:00:00,1016.86,8.6,21.91,0.0,6.82,1.26,54775.7
2023-06-11 20:00:00,1017.35,8.92,19.45,0.0,5.42,1.52,53027.5
2023-06-11 21:00:00,1017.81,8.94,17.82,0.0,5.0,1.32,52476.8
2023-06-11 22:00:00,1017.93,8.86,16.69,0.0,4.89,1.27,52379.1
2023-06-11 23:00:00,1018.08,8.71,15.8,0.0,4.72,1.12,51681.5
2023-06-12 00:00:00,1018.01,8.66,14.95,0.0,4.39,0.96,50165.4
2023-06-12 01:00:00,1018.03,8.56,14.03,0.0,4.09,0.85,48711.3
2023-06-12 02:00:00,1018.03,8.52,13.36,0.0,3.86,0.68,47236.2
2023-06-12 03:00:00,1018.14,8.38,12.71,0.0,3.81,0.66,46163.8
2023-06-12 04:00:00,1018.32,8.49,12.69,0.0,3.8,0.6,45649.3
2023-06-12 05:00:00,1018.32,9.2,14.72,0.0,3.83,0.53,47387.8
2023-06-12 06:00:00,1018.23,9.64,17.32,0.0,4.34,0.73,46921.6
2023-06-12 07:00:00,1018.31,9.81,19.58,0.0,5.24,0.82,49045.8
2023-06-12 08:00:00,1018.15,9.69,21.35,0.0,6.23,0.91,51778.4
2023-06-12 09:00:00,1017.85,8.95,22.61,0.0,7.65,1.29,50647.4
2023-06-12 10:00:00,1017.69,8.35,23.46,0.0,8.59,1.64,52026.3
2023-06-12 11:00:00,1017.32,7.96,24.04,0.0,9.0,1.44,52065.8
2023-06-12 12:00:00,1016.93,7.7,24.5,0.0,8.91,1.54,52341.7
2023-06-12 13:00:00,1016.57,7.37,24.9,0.0,8.86,1.22,51219.7
2023-06-12 14:00:00,1016.28,7.03,25.06,0.0,8.71,0.9,53051.4
2023-06-12 15:00:00,1016.01,6.78,25.05,0.0,8.49,0.87,53790.4
2023-06-12 16:00:00,1015.82,6.54,24.73,0.0,8.4,0.69,53017.3
2023-06-12 17:00:00,1015.7,6.39,24.08,0.0,8.17,0.47,54260.5
2023-06-12 18:00:00,1015.8,6.42,22.97,0.0,7.78,0.38,56726.9
2023-06-12 19:00:00,1015.93,6.73,21.07,0.0,7.01,0.24,55979.7
2023-06-12 20:00:00,1016.44,6.95,18.63,0.0,5.57,0.13,55241.4
2023-06-12 21:00:00,1016.65,6.99,17.01,0.0,5.21,0.15,54654.6
2023-06-12 22:00:00,1016.72,6.92,15.78,0.0,5.17,0.07,54363.9
2023-06-12 23:00:00,1016.74,6.83,14.69,0.0,5.07,0.09,54053.6
2023-06-13 00:00:00,1016.76,6.67,13.72,0.0,4.79,0.25,54088.8
2023-06-13 01:00:00,1016.6,6.55,12.83,0.0,4.59,0.34,52903.8
2023-06-13 02:00:00,1016.45,6.43,11.98,0.0,4.39,0.49,51600.6
2023-06-13 03:00:00,1016.36,6.3,11.28,0.0,4.19,0.6,50580.4
2023-06-13 04:00:00,1016.39,6.4,11.22,0.0,4.17,0.77,50627.2
2023-06-13 05:00:00,1016.31,7.12,13.1,0.0,4.29,0.85,50579.5
2023-06-13 06:00:00,1016.18,7.49,15.51,0.0,5.05,0.86,50922.0
2023-06-13 07:00:00,1015.99,7.3,17.62,0.0,6.04,0.69,51173.9
2023-06-13 08:00:00,1015.78,6.9,19.3,0.0,6.94,0.82,52559.8
2023-06-13 09:00:00,1015.48,6.22,20.58,0.0,8.05,1.01,52920.7
2023-06-13 10:00:00,1015.16,5.81,21.52,0.0,8.81,1.43,53066.8
2023-06-13 11:00:00,1014.79,5.52,22.27,0.0,9.13,1.56,53981.8
2023-06-13 12:00:00,1014.35,5.25,22.79,0.0,9.21,1.39,53791.1
2023-06-13 13:00:00,1013.94,5.08,23.25,0.01,9.24,1.3,53405.5
2023-06-13 14:00:00,1013.56,4.83,23.5,0.0,9.16,1.38,52558.6
2023-06-13 15:00:00,1013.28,4.62,23.45,0.0,8.99,1.36,54130.6
2023-06-13 16:00:00,1013.16,4.51,23.13,0.0,8.8,1.28,54554.2
2023-06-13 17:00:00,1013.32,4.63,22.47,0.01,8.67,1.34,55675.6
2023-06-13 18:00:00,1013.6,4.88,21.38,0.0,8.27,1.14,56444.7
2023-06-13 19:00:00,1013.98,5.48,19.61,0.0,7.4,0.81,56371.7
2023-06-13 20:00:00,1014.72,5.97,17.36,0.0,5.84,0.98,55251.2
2023-06-13 21:00:00,1015.35,6.22,15.82,0.0,5.08,0.85,54452.0
2023-06-13 22:00:00,1015.76,6.34,14.67,0.0,4.86,0.65,54945.4
2023-06-13 23:00:00,1016.09,6.44,13.64,0.0,4.57,0.51,54396.9
2023-06-14 00:00:00,1016.24,6.52,12.65,0.0,4.27,0.42,53735.1
2023-06-14 01:00:00,1016.35,6.54,11.85,0.0,4.17,0.49,52047.0
2023-06-14 02:00:00,1016.48,6.47,11.09,0.0,4.04,0.53,49379.3
2023-06-14 03:00:00,1016.65,6.43,10.45,0.0,3.88,0.48,48025.2
2023-06-14 04:00:00,1017.02,6.66,10.53,0.0,3.77,0.58,46785.1
2023-06-14 05:00:00,1017.27,7.41,12.56,0.0,4.04,0.65,48991.8
2023-06-14 06:00:00,1017.35,7.84,14.72,0.0,4.78,0.86,49484.4
2023-06-14 07:00:00,1017.5,7.92,16.59,0.0,5.89,0.95,53251.5
2023-06-14 08:00:00,1017.64,7.78,18.11,0.0,6.66,1.21,54089.1
2023-06-14 09:00:00,1017.57,7.6,19.35,0.0,7.34,1.56,53084.3
2023-06-14 10:00:00,1017.6,7.33,20.23,0.0,7.99,2.27,54742.1
2023-06-14 11:00:00,1017.38,7.1,20.87,0.0,8.12,2.99,54135.7
2023-06-14 12:00:00,1017.08,7.04,21.42,0.0,8.38,3.3,54805.5
2023-06-14 13:00:00,1016.89,6.97,21.81,0.0,8.4,3.48,55777.8
2023-06-14 14:00:00,1016.79,6.97,22.05,0.0,8.22,3.58,56056.4
2023-06-14 15:00:00,1016.66,6.98,22.07,0.0,8.0,3.55,56134.6
2023-06-14 16:00:00,1016.64,6.98,21.88,0.01,7.75,3.25,56549.1
2023-06-14 17:00:00,1016.72,7.08,21.39,0.0,7.49,2.85,56149.4
2023-06-14 18:00:00,1017.13,7.27,20.54,0.0,6.93,2.78,57662.3
2023-06-14 19:00:00,1017.55,7.68,19.05,0.0,6.01,2.78,57140.7
2023-06-14 20:00:00,1018.08,8.0,17.02,0.0,4.64,2.59,55533.0
2023-06-14 21:00:00,1018.49,8.07,15.48,0.0,3.99,2.53,54365.4
2023-06-14 22:00:00,1018.64,8.05,14.36,0.0,3.85,2.09,53511.4
2023-06-14 23:00:00,1018.79,7.93,13.38,0.0,3.68,1.96,52836.6
2023-06-15 00:00:00,1018.79,7.86,12.6,0.0,3.47,2.27,51134.8
2023-06-15 01:00:00,1018.84,7.75,11.95,0.0,3.32,2.46,49844.0
2023-06-15 02:00:00,1018.81,7.63,11.29,0.0,3.06,2.62,47424.5
2023-06-15 03:00:00,1018.83,7.53,10.72,0.0,2.94,2.79,45218.9
2023-06-15 04:00:00,1019.06,7.65,10.72,0.0,2.86,3.03,43767.6
2023-06-15 05:00:00,1019.12,8.49,12.68,0.0,2.97,3.15,46353.8
2023-06-15 06:00:00,1019.08,8.98,15.21,0.0,3.34,3.07,49706.6
2023-06-15 07:00:00,1019.01,9.15,17.42,0.0,3.96,2.88,50987.9
2023-06-15 08:00:00,1018.85,8.9,19.26,0.0,4.68,3.14,51760.0
2023-06-15 09:00:00,1018.66,8.3,20.56,0.0,5.7,3.56,53410.4
2023-06-15 10:00:00,1018.44,7.6,21.3,0.0,6.41,4.21,52711.8
2023-06-15 11:00:00,1018.24,7.21,21.9,0.01,6.74,4.7,53584.6
2023-06-15 12:00:00,1017.94,6.93,22.31,0.02,6.79,4.8,54665.7
2023-06-15 13:00:00,1017.57,6.86,22.53,0.03,7.0,4.83,53579.5
2023-06-15 14:00:00,1017.27,6.79,22.68,0.03,6.94,5.01,54914.1
2023-06-15 15:00:00,1017.05,6.81,22.69,0.03,6.78,5.07,56040.5
2023-06-15 16:00:00,1016.84,6.92,22.5,0.02,6.6,4.78,54946.6
2023-06-15 17:00:00,1016.79,7.01,21.9,0.01,6.18,4.93,55751.1
2023-06-15 18:00:00,1017.01,7.54,20.94,0.01,5.52,4.37,54422.9
2023-06-15 19:00:00,1017.25,8.21,19.25,0.01,4.66,4.24,53938.6
2023-06-15 20:00:00,1017.68,8.54,17.15,0.02,3.88,4.28,52455.7
2023-06-15 21:00:00,1017.87,8.57,15.71,0.01,3.47,4.11,49902.9
2023-06-15 22:00:00,1017.86,8.62,14.66,0.01,3.26,4.16,48603.5
2023-06-15 23:00:00,1017.85,8.59,13.84,0.02,3.08,3.99,46885.4
2023-06-16 00:00:00,1017.68,8.56,13.17,0.03,2.98,4.33,44912.3
2023-06-16 01:00:00,1017.54,8.49,12.61,0.03,2.96,4.23,42416.1
2023-06-16 02:00:00,1017.44,8.43,12.1,0.03,3.0,4.21,40353.2
2023-06-16 03:00:00,1017.36,8.38,11.68,0.04,3.03,4.34,37908.7
2023-06-16 04:00:00,1017.39,8.53,11.64,0.04,3.07,4.39,36604.3
2023-06-16 05:00:00,1017.32,9.31,12.94,0.05,3.19,4.22,36349.9
2023-06-16 06:00:00,1017.09,9.82,14.99,0.06,3.44,4.03,37296.5
2023-06-16 07:00:00,1017.19,9.97,16.87,0.07,4.04,4.11,39795.0
2023-06-16 08:00:00,1017.16,9.87,18.47,0.05,4.66,4.31,43761.6
2023-06-16 09:00:00,1016.93,9.46,19.51,0.04,5.5,4.73,44428.5
2023-06-16 10:00:00,1016.72,9.17,20.11,0.09,6.39,5.26,45182.4
2023-06-16 11:00:00,1016.5,9.02,20.47,0.11,7.17,5.55,44202.9
2023-06-16 12:00:00,1016.32,9.01,20.85,0.13,7.43,5.65,47067.1
2023-06-16 13:00:00,1016.1,8.95,21.1,0.08,7.46,5.86,47310.5
2023-06-16 14:00:00,1015.82,8.99,21.27,0.1,7.51,5.97,46563.0
2023-06-16 15:00:00,1015.51,9.09,21.14,0.19,7.58,5.83,47698.2
2023-06-16 16:00:00,1015.25,9.17,20.94,0.18,7.16,5.46,47460.3
2023-06-16 17:00:00,1015.14,9.29,20.49,0.19,6.76,5.54,48346.4
2023-06-16 18:00:00,1015.42,9.63,19.69,0.17,6.06,5.19,46457.6
2023-06-16 19:00:00,1015.52,10.18,18.18,0.12,4.89,5.26,43878.9
2023-06-16 20:00:00,1015.91,10.32,16.39,0.08,3.86,5.02,41122.7
2023-06-16 21:00:00,1016.08,10.17,15.23,0.05,3.36,4.63,38286.9
2023-06-16 22:00:00,1016.04,10.05,14.37,0.03,3.21,4.3,36564.1
2023-06-16 23:00:00,1016.05,9.89,13.56,0.01,3.07,4.22,33609.2
2023-06-17 00:00:00,1015.92,9.74,12.92,0.0,2.96,4.02,33038.0
2023-06-17 01:00:00,1015.71,9.56,12.38,0.01,2.89,3.6,31056.0
2023-06-17 02:00:00,1015.62,9.4,11.95,0.02,2.8,3.66,28907.0
2023-06-17 03:00:00,1015.53,9.21,11.56,0.0,2.75,3.32,27086.1
2023-06-17 04:00:00,1015.51,9.33,11.6,0.0,2.73,3.58,25746.4
2023-06-17 05:00:00,1015.45,10.05,13.13,0.0,2.68,3.54,27620.8
2023-06-17 06:00:00,1015.38,10.61,15.26,0.0,2.87,3.45,31565.5
2023-06-17 07:00:00,1015.43,10.78,17.29,0.0,3.28,3.56,35343.7
2023-06-17 08:00:00,1015.38,10.55,19.2,0.0,3.93,3.5,38620.7
2023-06-17 09:00:00,1015.08,9.94,20.71,0.0,4.72,3.29,41113.4
2023-06-17 10:00:00,1014.86,9.19,21.85,0.0,5.6,3.35,42690.6
2023-06-17 11:00:00,1014.56,8.71,22.7,0.03,6.31,3.08,45119.9
2023-06-17 12:00:00,1014.19,8.48,23.36,0.05,6.86,2.88,46715.4
2023-06-17 13:00:00,1013.8,8.24,23.79,0.07,6.94,3.01,47279.3
2023-06-17 14:00:00,1013.49,8.17,24.15,0.08,6.89,3.57,47937.3
2023-06-17 15:00:00,1013.29,8.08,24.26,0.05,6.76,3.53,49316.0
2023-06-17 16:00:00,1013.18,8.2,24.08,0.03,6.41,3.7,49652.9
2023-06-17 17:00:00,1013.23,8.44,23.6,0.02,5.82,3.86,48987.1
2023-06-17 18:00:00,1013.49,9.17,22.59,0.01,4.81,3.79,50882.6
2023-06-17 19:00:00,1013.83,10.13,20.37,0.01,3.57,3.48,47678.7
2023-06-17 20:00:00,1014.39,10.15,17.79,0.0,2.73,2.86,42480.0
2023-06-17 21:00:00,1014.72,9.95,16.11,0.0,2.64,2.0,39652.4
2023-06-17 22:00:00,1014.87,9.75,14.98,0.0,2.54,1.71,37130.7
2023-06-17 23:00:00,1014.93,9.55,14.13,0.0,2.38,1.69,34854.0
2023-06-18 00:00:00,1014.87,9.33,13.37,0.0,2.37,1.71,32675.9
2023-06-18 01:00:00,1014.84,9.09,12.73,0.0,2.28,2.04,30514.8
2023-06-18 02:00:00,1014.82,8.88,12.23,0.0,2.29,2.39,28499.3
2023-06-18 03:00:00,1014.91,8.66,11.69,0.0,2.34,2.38,26400.7
2023-06-18 04:00:00,1014.97,8.81,11.83,0.0,2.37,2.34,26620.7
2023-06-18 05:00:00,1014.87,9.91,13.83,0.0,2.32,2.45,28907.9
2023-06-18 06:00:00,1014.82,10.74,16.75,0.0,2.38,2.4,35503.9
2023-06-18 07:00:00,1014.76,11.0,19.49,0.0,2.8,2.45,40574.6
2023-06-18 08:00:00,1014.55,10.84,21.8,0.0,3.27,2.53,43457.8
2023-06-18 09:00:00,1014.23,10.15,23.56,0.0,3.88,2.67,46899.4
2023-06-18 10:00:00,1013.93,9.49,24.74,0.0,4.64,2.97,49308.1
2023-06-18 11:00:00,1013.6,8.97,25.58,0.0,5.05,2.96,49116.8
2023-06-18 12:00:00,1013.13,8.76,26.22,0.0,5.36,3.02,50062.3
2023-06-18 13:00:00,1012.76,8.78,26.75,0.0,5.53,3.61,50838.6
2023-06-18 14:00:00,1012.33,8.85,26.98,0.0,5.51,3.72,52805.8
2023-06-18 15:00:00,1012.08,9.03,27.03,0.0,5.23,4.6,51012.6
2023-06-18 16:00:00,1011.9,9.32,26.83,0.0,4.97,5.0,51296.0
2023-06-18 17:00:00,1011.78,9.96,26.14,0.0,4.68,5.25,52117.9
2023-06-18 18:00:00,1011.89,10.88,24.94,0.0,4.08,5.38,51890.0
2023-06-18 19:00:00,1012.05,11.54,22.96,0.0,3.67,5.64,50931.9
2023-06-18 20:00:00,1012.52,11.69,20.95,0.0,3.55,5.76,48637.4
2023-06-18 21:00:00,1012.83,11.76,19.8,0.0,3.47,5.81,46936.6
2023-06-18 22:00:00,1012.95,11.86,19.06,0.0,3.55,6.14,46242.5
2023-06-18 23:00:00,1012.87,11.86,18.56,0.02,3.78,6.33,44033.1
2023-06-19 00:00:00,1012.58,11.85,18.17,0.01,3.98,6.5,43460.3
2023-06-19 01:00:00,1012.44,11.88,17.85,0.01,4.03,6.79,42717.8
2023-06-19 02:00:00,1012.25,11.95,17.53,0.03,4.38,7.06,42111.5
2023-06-19 03:00:00,1012.21,12.11,17.44,0.02,4.55,7.35,41519.0
2023-06-19 04:00:00,1012.41,12.38,17.62,0.01,4.7,7.31,42720.5
2023-06-19 05:00:00,1012.6,12.97,18.27,0.01,5.1,7.06,42958.7
2023-06-19 06:00:00,1012.8,13.46,19.21,0.01,5.47,6.89,42806.6
2023-06-19 07:00:00,1013.09,13.84,20.25,0.01,5.8,6.76,44322.5
2023-06-19 08:00:00,1013.24,14.04,21.38,0.01,6.01,6.8,44569.1
2023-06-19 09:00:00,1013.18,14.13,22.67,0.01,6.2,6.48,44668.7
2023-06-19 10:00:00,1013.09,14.13,23.93,0.0,6.44,5.95,46433.4
2023-06-19 11:00:00,1012.92,14.03,24.9,0.0,6.62,5.67,47440.0
2023-06-19 12:00:00,1012.72,13.95,25.73,0.01,6.82,5.46,48899.5
2023-06-19 13:00:00,1012.49,13.9,26.19,0.01,6.8,5.48,48143.6
2023-06-19 14:00:00,1012.32,13.94,26.55,0.0,6.63,5.49,48293.3
2023-06-19 15:00:00,1012.21,13.94,26.66,0.01,6.4,5.61,50744.2
2023-06-19 16:00:00,1012.05,14.01,26.5,0.02,6.1,5.7,51311.3
2023-06-19 17:00:00,1012.0,14.19,25.99,0.02,5.55,5.68,50924.6
2023-06-19 18:00:00,1012.23,14.61,24.96,0.03,4.84,6.02,49908.1
2023-06-19 19:00:00,1012.56,14.99,23.28,0.08,4.14,6.38,47413.3
2023-06-19 20:00:00,1013.1,15.0,21.3,0.13,3.61,6.7,44163.5
2023-06-19 21:00:00,1013.51,14.86,20.04,0.08,3.39,6.64,42849.6
2023-06-19 22:00:00,1013.63,14.79,19.23,0.04,3.15,6.88,40384.8
2023-06-19 23:00:00,1013.65,14.78,18.61,0.14,3.28,6.76,37087.3
2023-06-20 00:00:00,1013.61,14.86,18.07,0.23,3.5,6.61,34748.8
2023-06-20 01:00:00,1013.66,14.93,17.65,0.27,3.7,6.52,32172.4
2023-06-20 02:00:00,1013.68,14.98,17.32,0.26,3.73,6.81,30667.9
2023-06-20 03:00:00,1013.73,15.0,17.01,0.25,3.6,6.34,28240.1
2023-06-20 04:00:00,1013.94,15.23,17.11,0.34,3.67,6.2,26672.0
2023-06-20 05:00:00,1014.07,15.76,17.93,0.43,3.64,6.27,26117.3
2023-06-20 06:00:00,1014.19,16.16,19.08,0.37,3.9,6.3,27927.9
2023-06-20 07:00:00,1014.16,16.42,20.47,0.26,4.33,6.34,33328.1
2023-06-20 08:00:00,1013.96,16.51,21.92,0.16,4.61,6.21,37794.9
2023-06-20 09:00:00,1013.68,16.44,23.3,0.1,4.97,5.72,39130.7
2023-06-20 10:00:00,1013.45,16.22,24.45,0.06,5.51,5.62,41915.4
2023-06-20 11:00:00,1013.07,15.97,25.5,0.05,5.69,5.21,42442.7
2023-06-20 12:00:00,1012.67,15.68,26.4,0.03,6.01,5.02,44402.8
2023-06-20 13:00:00,1012.2,15.56,27.28,0.01,6.21,4.95,45720.2
2023-06-20 14:00:00,1011.8,15.4,27.87,0.01,6.26,5.26,46803.1
2023-06-20 15:00:00,1011.34,15.32,28.19,0.0,6.1,5.64,46750.6
2023-06-20 16:00:00,1010.93,15.46,28.14,0.01,5.93,5.79,46844.5
2023-06-20 17:00:00,1010.65,15.83,27.45,0.05,5.7,5.79,47631.2
2023-06-20 18:00:00,1010.63,16.58,26.03,0.16,5.88,6.28,45412.9
